,Symbol,Name,Description,All Time High,All Time Low,All Time Performance,Aroon Down (14),Aroon Up (14),Average Day Range (14),Average Directional Index (14),Average True Range (14),Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Awesome Oscillator,Basic EPS (FY),Basic EPS (TTM),Bollinger Lower Band (20),Bollinger Upper Band (20),Bull Bear Power,Candle.3BlackCrows,Candle.3WhiteSoldiers,Candle.AbandonedBaby.Bearish,Candle.AbandonedBaby.Bullish,Candle.Doji,Candle.Doji.Dragonfly,Candle.Doji.Gravestone,Candle.Engulfing.Bearish,Candle.Engulfing.Bullish,Candle.EveningStar,Candle.Hammer,Candle.HangingMan,Candle.Harami.Bearish,Candle.Harami.Bullish,Candle.InvertedHammer,Candle.Kicking.Bearish,Candle.Kicking.Bullish,Candle.LongShadow.Lower,Candle.LongShadow.Upper,Candle.Marubozu.Black,Candle.Marubozu.White,Candle.MorningStar,Candle.ShootingStar,Candle.SpinningTop.Black,Candle.SpinningTop.White,Candle.TriStar.Bearish,Candle.TriStar.Bullish,Cash & Equivalents (FY),Cash & Equivalents (MRQ),Cash and short term investments (FY),Cash and short term investments (MRQ),Chaikin Money Flow (20),Change,Change 15m,"Change 15m, %",Change 1h,"Change 1h, %",Change 1m,Change 1M,"Change 1m, %","Change 1M, %",Change 1W,"Change 1W, %",Change 4h,"Change 4h, %",Change 5m,"Change 5m, %",Change from Open,Change from Open %,Change %,Commodity Channel Index (20),Country,Currency,Current Ratio (MRQ),Debt to Equity Ratio (MRQ),Dividends Paid (FY),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,Donchian Channels Lower Band (20),Donchian Channels Upper Band (20),EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exchange,Exponential Moving Average (10),Exponential Moving Average (100),Exponential Moving Average (20),Exponential Moving Average (200),Exponential Moving Average (30),Exponential Moving Average (5),Exponential Moving Average (50),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Fundamental Currency Code,Gap %,Goodwill,Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),High,Hull Moving Average (9),"Ichimoku Base Line (9, 26, 52, 26)","Ichimoku Conversion Line (9, 26, 52, 26)","Ichimoku Leading Span A (9, 26, 52, 26)","Ichimoku Leading Span B (9, 26, 52, 26)",Industry,Keltner Channels Lower Band (20),Keltner Channels Upper Band (20),Last Year Revenue (FY),Logoid,Low,"MACD Level (12, 26)","MACD Signal (12, 26)",Market Capitalization,Momentum (10),Money Flow (14),Monthly Performance,1-Month High,3-Month High,6-Month High,1-Month Low,3-Month Low,6-Month Low,3-Month Performance,6-Month Performance,Moving Averages Rating,Negative Directional Indicator (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Number of Employees,Number of Shareholders,Open,Operating Margin (FY),Operating Margin (TTM),Oscillators Rating,Parabolic SAR,Pivot Camarilla P,Pivot Camarilla R1,Pivot Camarilla R2,Pivot Camarilla R3,Pivot Camarilla S1,Pivot Camarilla S2,Pivot Camarilla S3,Pivot Classic P,Pivot Classic R1,Pivot Classic R2,Pivot Classic R3,Pivot Classic S1,Pivot Classic S2,Pivot Classic S3,Pivot DM P,Pivot DM R1,Pivot DM S1,Pivot Fibonacci P,Pivot Fibonacci R1,Pivot Fibonacci R2,Pivot Fibonacci R3,Pivot Fibonacci S1,Pivot Fibonacci S2,Pivot Fibonacci S3,Pivot Woodie P,Pivot Woodie R1,Pivot Woodie R2,Pivot Woodie R3,Pivot Woodie S1,Pivot Woodie S2,Pivot Woodie S3,Positive Directional Indicator (14),Post-market Change,Post-market Change %,Post-market Close,Post-market High,Post-market Low,Post-market Open,Post-market Volume,Pre-market Change,Pre-market Change from Open,Pre-market Change from Open %,Pre-market Change %,Pre-market Close,Pre-market Gap %,Pre-market High,Pre-market Low,Pre-market Open,Pre-market Volume,Pretax Margin (TTM),Price,Price to Book (FY),Price to Book (MRQ),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Rate Of Change (9),Recent Earnings Date,Relative Strength Index (14),Relative Strength Index (7),Relative Volume,Relative Volume at Time,Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Sector,Selling General & Admin expenses Ratio (FY),Selling General & Admin expenses Ratio (TTM),Shares Float,Simple Moving Average (10),Simple Moving Average (100),Simple Moving Average (20),Simple Moving Average (200),Simple Moving Average (30),Simple Moving Average (5),Simple Moving Average (50),"Stochastic %D (14, 3, 3)","Stochastic %K (14, 3, 3)","Stochastic RSI Fast (3, 3, 14, 14)","Stochastic RSI Slow (3, 3, 14, 14)",Submarket,Subtype,Technical Rating,Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Current Assets (MRQ),Total Debt (Annual YoY Growth),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Type,"Ultimate Oscillator (7, 14, 28)",Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume,Volume*Price,Volume Weighted Average Price,Volume Weighted Moving Average (20),Weekly Performance,52 Week High,52 Week Low,Williams Percent Range (14),Yearly Performance,1-Year Beta,YTD Performance,5Y Performance,AnalystRating,Reco. BBPower,Reco. HullMA9,Reco. UO,Reco. VWMA,Prev. Awesome Oscillator,Prev. Commodity Channel Index (20),Prev. Momentum (10),Prev. Negative Directional Indicator (14),Prev. Positive Directional Indicator (14),Prev. Relative Strength Index (14),Prev. Relative Strength Index (7),"Prev. Stochastic %D (14, 3, 3)","Prev. Stochastic %K (14, 3, 3)"
0,NASDAQ:NVDA,NVDA,NVIDIA Corporation,184.48,0.0333335,403715.29684435716,28.571428571428573,57.142857142857146,3.7863500000000556,23.026517129803857,4.818423539053518,175282717.3000017,177516039.83333367,172940468.73333323,186886297.57777637,-1.6809308823530955,2.968,3.5417,166.4782870300308,183.80371296996913,3.2311766504737136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8589000000.0,11639000000.0,43210000000.0,56791000000.0,0.1412625157324141,0.4299999999999784,0.4350000000000023,0.24705381229589793,0.19999999999998863,0.11343656060347607,-0.32500000000001705,2.4899999999999807,-0.18378714620975317,1.429555632104708,-1.1500000000000057,-0.6467214036666324,0.625,0.3553458225545101,0.18999999999999773,0.10775862068965389,0.8999999999999773,0.5120327700972733,0.24398547435314252,31.505008183169302,United States,USD,4.21400008245043,0.105841347834337,-834000000.0,112.5,0.034,0.01,0.022641081,164.07,184.47,141.63863109048725,30.832846420063824,52.602883355176935,98282000000.0,60.63349895397489,43.211248809598914,4210109000000.0,146.2247548814213,2.9382,1.05,41.17184427841132,61.227544910179624,3.5135,64.96079628151556,1.240806,NASDAQ,175.01326313178018,160.34710197862069,175.09740619833428,145.96746080007492,174.548985233083,175.35658376537964,171.0847108644654,125.20632100958512,46.63172333463604,43.592707816339626,-48.562263718639024,-0.3034564428983791,53.941349976488695,USD,-0.26668179754879645,5755000000.0,74.98869705816992,69.8471110895907,120.8934335568046,97858000000.0,33853000000.0,26.942402879856008,49.96456099937982,57.71275505323147,178.08,174.07174074074078,174.26999999999998,173.51005,176.2725,159.94,Semiconductors,165.44305363474876,184.7517587619198,130497000000.0,nvidia,175.18,0.11512858533839676,0.08745978381173743,4293080955505.0005,9.649999999999977,57.29537896372831,0.8591899066594328,184.47,184.48,184.48,164.07,142.03,86.62,21.46442076314885,51.077475628527445,0.8,26.99108394742839,-46193000000.0,144.89247311827958,72880000000.0,40.729693741677764,59.178263750828364,63.365907032900694,55.848027157712444,52.4137805808084,36000.0,842.0,175.77,62.417526839697466,58.0935491290295,0.18181818181818182,164.07,175.82033333333334,175.61724166666667,177.05448333333334,178.491725,172.74275833333334,171.30551666666668,169.868275,175.82033333333334,182.8396666666667,191.49933333333334,207.17833333333334,167.16066666666669,160.14133333333334,144.46233333333333,177.98525,187.16950000000003,171.49050000000003,175.82033333333334,181.80971133333333,185.50995533333335,191.49933333333334,169.83095533333335,166.13071133333332,160.14133333333334,173.32025,177.8395,188.99925,193.5185,162.16049999999998,157.64124999999999,146.48149999999998,22.37502313152674,-0.6699999999999875,-0.37923812758249137,176.0,176.67,176.0,176.67,57756349.0,-0.5400000000000205,-0.05000000000001137,-0.02844950213371913,-0.30640036314118274,175.7,-0.27802995914662343,176.55,175.37,175.75,2979468.0,60.91890714086839,176.67,54.51297178544098,42.95759921802434,50.28319339689767,60.17617205614872,26.232422859494726,33.58025609784134,3.59718844045018,4.967025132196533,1756326120.0,52.972333286515834,55.39723719442237,1.3630396789921744,0.9829946259224537,9.896012935163261,9.311334116137466,76.6457049038134,109.41701202870702,97.1090552284833,114.20340763599357,3624916.6666666702,6.084608052289956,55.60252996005326,71.55346963356766,Electronic Technology,2.6751572833091948,2.4422278444237313,23306251500.0,174.72200000000007,156.97800000000004,175.14099999999996,140.90499999999992,176.76100000000002,175.16599999999994,175.54599999999988,54.710425125564676,61.099035131222955,66.29474180569656,58.46769626027163,,common,0.49090909090909096,69.79217380720544,140740000000.0,12.363677008319096,65.13546176681099,102219000000.0,-7.1092619392185235,10598000000.0,3.0432668935342733,5.8212680978532205,32274000000.0,40609000000.0,130497000000.0,24300000000.0,stock,52.97829826344235,1763553600.0,1.6554401187350185,2.4273932647444196,2.233893160074549,237180864,41902743242.88,176.64333333333332,175.20199690986635,-0.6187770714968908,184.48,86.62,-22.270203578038323,50.54963783553472,1.9512901,29.904411764705873,1302.8387096774193,StrongBuy,0,1,0,1,-1.4166955882354273,11.048977371790592,4.5800000000000125,28.203547605991986,21.862112740021757,52.36158458930556,54.29899905147874,64.02988534389652,54.35585262562196
1,NASDAQ:MSFT,MSFT,Microsoft Corporation,555.45,0.088543,532623.7382100943,28.571428571428573,100.0,7.666778571428665,16.313529497709204,7.887806448643351,21935948.7,21510469.4,20627050.15,20238833.466666665,-0.6469323529414623,13.7,13.6991,494.8722634244604,517.0007365755397,12.274834736223795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30242000000.0,30242000000.0,94565000000.0,94565000000.0,0.11667381789625632,9.479999999999961,7.029999999999973,1.3758146270818192,6.829999999999984,1.3361504000625983,0.26499999999998636,11.239999999999952,0.05118448627193185,2.218318893208856,8.029999999999973,1.5748185918807556,6.310000000000002,1.2331685200023457,1.0299999999999727,0.19923786680077618,7.369999999999948,1.4435130053274732,1.8644901170223154,171.77051547068803,United States,USD,1.35344644450424,0.326610942735946,-24082000000.0,10.666666666666663,3.32,0.83,0.7027977,492.37,519.3,23.505162465836623,11.747668139420716,32.70951756303746,162681000000.0,23.505162465836623,23.773390088123385,3728795010000.0,15.602277927492747,13.6413,3.65,5.454755576100776,23.766572852734726,13.6416,15.596003762361141,3.653282,NASDAQ,509.23359599439294,486.69896243304106,508.4464634662608,462.2441443658131,508.14473119877727,511.72667110603146,504.0588929472412,-3.3211378272198298,25.418849654271558,25.418849654271558,25.956943691807478,9.630391904639396,-3.3211378272198298,USD,0.41498672435834666,119509000000.0,68.8237423861652,68.8237423861652,13.38241485778443,193893000000.0,52427000000.0,8.88944274825015,16.39322425238106,13.38241485778443,519.3,513.5808148148149,509.235,508.01,527.2502750000001,506.17,Packaged Software,492.7701412722756,524.122785660246,281724000000.0,microsoft,510.31,0.41934781884066297,-1.0236839678211251,3849859872926.0005,22.92999999999995,66.20820542142346,1.5817912584703677,519.3,555.45,555.45,492.37,472.51,344.79,7.403106401509639,35.15389533290711,0.9333333333333333,17.761324293180106,17619000000.0,15.539620586366523,101832000000.0,5.456164807930607,23.584135051733526,15.539620586366523,36.146015248967075,36.1460152489671,228000.0,77014.0,510.56,45.62195624085985,45.6219562408599,0.18181818181818182,500.35186553111737,514.4833333333333,510.3328333333333,513.9756666666667,517.6185,503.04716666666667,499.40433333333334,495.7615,514.4833333333333,530.4566666666667,554.2233333333334,593.9633333333334,490.7166666666667,474.74333333333334,435.00333333333333,510.49,522.47,482.73,514.4833333333333,529.6640133333334,539.0426533333333,554.2233333333334,499.30265333333335,489.92401333333333,474.74333333333334,509.4225,520.335,549.1625,560.075,480.595,469.6825,440.855,25.440492843598186,-0.5299999999999727,-0.10233043075318533,517.4,518.05,516.31,517.93,17759810.0,2.079999999999984,1.5699999999999932,0.3084721785601999,0.4090864391778905,510.53,0.10030484806765481,511.97,508.5,508.96,201099.0,43.8823103462964,517.93,11.209686478100606,11.209686478100606,37.9669540229885,53.962041166859834,13.71653011458021,13.723883836662848,1.34680423175516,3.9602569249297392,1753908720.0,58.98699832905902,67.57497023110585,2.63846532546846,1.9418200212008832,11.531853871164687,11.531853871164687,18.0047844436626,33.2808241115374,25.601174568775896,14.93215623240672,1235631.57894737,9.098564210886877,18.09754816382653,14.93215623240672,Technology Services,11.669932274140649,11.669932274140649,7323471277.14,506.86899999999997,488.3474000000004,505.9365000000001,448.39149999999967,509.728,512.16,511.6450000000006,74.54497425467714,76.86418121452897,79.82886949156571,76.80251823481463,,common,0.5575757575757576,20.860546349502012,619003000000.0,10.020724320327608,20.860546349502012,191131000000.0,14.646609164861218,112184000000.0,6.8225749626258105,14.646609164861218,275524000000.0,275524000000.0,281724000000.0,7433170000.0,stock,58.61864862897329,1761652800.0,2.1261586094726668,1.4078418683463674,1.4508418955764684,52473910,27177812206.3,515.8466666666667,506.47743977564835,2.226389025954796,555.45,344.79,-5.087263275157843,17.384554365686423,0.887021,21.714097713439706,155.38954635108476,StrongBuy,0,1,0,1,-2.36572647058847,88.05593197571127,0.47999999999996135,19.696569744691015,21.956127252441426,50.881213005781866,53.11845055525124,75.47988853834687,63.92321574341562
2,NASDAQ:AAPL,AAPL,Apple Inc.,260.1,0.049107,191176.84108829123,50.0,100.0,4.315435714285627,24.02195407398295,4.822600076732348,66540573.59999931,55801582.66666711,56538177.03333416,55276080.94444425,9.533212647058974,6.109,6.6052,224.3057391488643,244.43626085113436,13.534180554269085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27977000000.0,30465000000.0,65171000000.0,55372000000.0,0.2297052043249423,7.6200000000000045,0.4399999999999977,0.17970919784348868,-0.3300000000000125,-0.13435935018932962,-0.3400000000000034,13.360000000000014,-0.13842520967348076,5.755147755664691,11.430000000000007,4.883154611868248,0.030000000000001137,0.012232415902141138,-0.3199999999999932,-0.13029315960911775,4.275000000000006,1.7722043735102107,3.2032957793845656,146.13488793912225,United States,USD,0.867991780045351,1.54485796749202,-15234000000.0,4.255319148936175,0.98,0.26,0.42362526,224.69,246.3,7.026704816404387,-3.7767441860465114,10.034749308559675,141696000000.0,7.523846381496574,26.0391377222434,3052105833320.0,-0.8216498206716769,6.0836,1.57,-4.745412565317769,12.186918563045666,6.5782,0.15682333774874735,1.760452,NASDAQ,237.4907492894083,220.73139264028234,234.28363592866717,218.34192542882244,231.22407447566925,239.8552062999834,226.22599392837506,9.2615279562982,27.825386474356517,23.538452126032425,16.87658637038456,-8.619463062118546,-7.8158694256222505,USD,1.4061711787455855,0.0,46.206349815233935,46.678250229428,6.819471705252206,180683000000.0,43718000000.0,-2.560902222123164,10.18196481677504,7.6216914648114615,246.3,242.29911111111107,235.0402,236.125,218.35375,215.095,Telecommunications Equipment,224.4687997727716,244.09847208456273,391035000000.0,apple,240.2106,4.389440001643408,4.157681883779271,3643315658691.0005,5.810000000000002,67.79711314595208,6.748412905470045,246.3,246.3,246.3,223.7804,198.96,169.2101,23.84291371352182,16.042730194743807,0.9333333333333333,17.919743932879634,46326000000.0,-3.3599670086086912,93736000000.0,-5.4317998385795,9.259604625139874,-2.6246616187374947,23.971255769943866,24.2961150198838,164000.0,23301.0,241.225,31.510222870075566,31.866381156316905,0.2727272727272727,226.84799815999997,222.92,235.2218333333333,238.30366666666666,241.38549999999998,229.05816666666666,225.97633333333332,222.8945,222.92,244.33999999999997,256.53999999999996,290.15999999999997,210.71999999999997,189.29999999999998,155.67999999999998,225.97,250.44,216.82,222.92,235.76283999999998,243.69716,256.53999999999996,210.07716,202.14283999999998,189.29999999999998,223.78,246.06,257.4,279.68,212.44,190.16,178.82,36.53308139385229,0.18999999999999773,0.07739307535641454,245.69,245.8,245.0,245.5,53386751.0,3.3300000000000125,2.960000000000008,1.2423924449108112,1.3998654783924722,241.21,0.155540608710276,241.71,238.0,238.25,1169072.0,31.7002141327623,245.5,65.16534212468214,55.405225468800424,37.3202395792162,38.15372561444731,8.980796438054444,9.673526212487374,0.826006235827664,3.2032957793845656,1753993980.0,67.8765925716411,73.71939809501485,2.942151656734613,1.9692051128126833,8.022299794136075,8.185744876108902,29.943885375965003,149.813638352774,65.9308549494627,2.021994077514121,2384359.75609756,-1.3873887100326137,9.628455180293086,5.970389234523591,Electronic Technology,6.673827151022286,6.626124197002141,14824921462.800001,236.03400000000016,213.93510000000023,234.37099999999933,221.65350000000007,232.78866666666684,239.44399999999996,223.929,81.86641802094829,86.17604414611573,67.29802347747835,60.904422324778295,,common,0.603030303030303,3.5160515396374756,331495000000.0,0.07909839901217572,-0.03528219726668516,122491000000.0,-3.9304446058258695,101698000000.0,3.57688468824476,0.38892837400300084,308030000000.0,265665000000.0,391035000000.0,14840400000.0,stock,63.94583372201738,1761220800.0,3.5052574699034995,1.704294895131608,1.7742080259053292,163741059,40198429984.5,244.00353333333337,235.61964578918426,7.102347090131751,260.1,169.2101,-3.9312039312039824,9.115960709364856,1.1853256,-1.377897400875751,122.3731884057971,Buy,0,1,0,1,8.285602647058965,82.50392661461662,-1.9000000000000057,20.472932302595503,33.108313540231784,60.387633144227735,59.94911434237417,75.52874969269268,80.96621827846262
3,NASDAQ:GOOG,GOOG,Alphabet Inc.,256.7,24.31235,801.1592097719214,7.142857142857143,100.0,5.209214285714296,53.68967392105388,5.461587430233026,23952095.400000002,23434216.999999996,25009490.233333375,25905468.499999996,33.222594411764334,8.1271,9.4712,197.31695983447133,265.21104016552874,25.582574840203335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23466000000.0,21036000000.0,95657000000.0,95148000000.0,0.4269842484627547,2.9099999999999966,-1.3600000000000136,-0.5302557704304482,-0.710000000000008,-0.27752804596802877,-0.41499999999999204,41.71000000000001,-0.16240436730780208,19.53355500398071,13.860000000000014,5.741983594332593,0.1599999999999966,0.06275494195167736,0.009999999999990905,0.003919877699812201,1.8400000000000034,0.7261247040252579,1.1532516942099618,107.02531648286775,United States,USD,1.90374527545527,0.11481444742034,-7363000000.0,,0.6,0.21,0.32910198,202.13,256.7,29.97247425833418,4.444061665661873,17.240823692436596,138860000000.0,22.54227117088496,21.82001525250612,2110323220000.0002,38.66668965279453,8.0435,2.31,-17.74606789552345,22.282177432153627,9.3885,34.66972674460303,2.32197,NASDAQ,245.10390039143968,199.29222877189974,234.35368475604022,187.32380199732356,226.1684368912142,250.97611729150267,214.57476543644412,4.7039355349305705,20.80118465325165,17.975615143825394,-72.0308130638949,-60.59907834101382,9.77347130142958,USD,0.4240478738160318,32335000000.0,58.17522233688863,58.9220772923435,16.750619607123188,203501000000.0,57501000000.0,7.251972469363774,17.031323143304906,16.180384033144772,256.7,255.39014814814814,227.07999999999998,245.04,194.38,184.38,Internet Software/Services,223.22571951566104,245.4816499964194,349807000000.0,alphabet,252.0675,13.55327094528758,12.101364536191598,3083407317963.0,20.07000000000002,88.24063787612619,26.556921856406188,256.7,256.7,256.7,200.4,163.33,142.66,45.964029394104024,56.224752111641585,0.8,10.163696196937344,-53480000000.0,35.67043837658378,100118000000.0,-18.36711059640996,19.378466488843728,31.84685763829472,28.62092525306812,31.1337934452903,183323.0,9471.0,253.4,32.068826524340565,32.6455898753819,0.18181818181818182,245.30563822362623,205.85666666666665,215.972,218.41400000000002,220.856,211.088,208.646,206.204,205.85666666666665,223.01333333333332,232.49666666666667,259.13666666666666,196.3733333333333,179.21666666666664,152.57666666666663,208.2275,227.755,201.11499999999998,205.85666666666665,216.03314666666665,222.32018666666667,232.49666666666667,195.68018666666666,189.39314666666664,179.21666666666664,205.505,222.31,232.145,248.95000000000002,195.67,178.86499999999998,169.02999999999997,44.37067976618485,0.6599999999999966,0.258580159849552,255.9,255.94,255.12,255.12,15866074.0,1.0699999999999932,1.0200000000000102,0.40415246849988523,0.4240478738160318,253.4,0.019815321206349996,254.14,251.65,252.38,188454.0,37.6254667119236,255.24,9.587476330870857,8.512781345522402,27.18645150982585,46.65833712984055,8.387123114968713,9.082071771005145,1.90374527545527,9.002391527160922,1753300920.0,86.23061936226009,88.848923641699,1.8575686298385834,1.1315971125299515,14.100918506490723,14.257813552290594,25.2116275442479,34.8285063789329,31.8305755078659,13.885407137066712,1908145.73185034,7.29766376953342,14.059546313799624,13.18845838377124,Technology Services,12.00547730605734,12.018673864671053,5040685290.0,245.64199999999997,189.95380000000006,231.26400000000004,184.52495,221.75033333333326,252.1199999999998,209.43120000000036,95.29038428542954,95.30780535851227,82.81076974148733,86.4576609873028,,common,0.49090909090909096,11.894868685262132,502053000000.0,5.61221269989524,21.04371097234612,166216000000.0,-5.79234606756621,41668000000.0,46.21376938732543,45.08861729168843,125172000000.0,139137000000.0,349807000000.0,5430000000.0,stock,72.71470611776307,1761652800.0,1.837801382566175,2.1577954747365826,2.0412271892255003,41615671,10621983866.04,254.66916666666665,232.08048068497803,5.996677740863786,256.7,142.66,-2.935263369521472,54.85984710593376,0.9539154,33.29503616471264,240.77209097402556,Buy,0,-1,1,1,32.32708499999961,103.30571123213014,19.670000000000016,10.819181419420781,43.66828494747706,85.14690595237617,87.00334536202584,90.74951892968573,88.52418241583557
4,NASDAQ:GOOGL,GOOGL,Alphabet Inc.,256.0,2.401327,10077.909636688742,7.142857142857143,100.0,5.194707142857226,53.41368424343372,5.487841945173971,37645985.699999996,36577437.400000006,38443666.03333332,39257807.21111111,33.53019735294154,8.1271,9.4712,196.54612994770764,265.0658700522923,25.429712794556906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23466000000.0,21036000000.0,95657000000.0,95148000000.0,0.4367562652096993,2.6899999999999977,-1.3300000000000125,-0.5195921397038765,-0.660000000000025,-0.25851938895418136,-0.4900000000000091,41.81,-0.1920589503390464,19.637405476492418,13.919999999999987,5.780730897009962,0.1799999999999784,0.0707380334826607,0.06999999999999318,0.027497348469966286,1.4699999999999989,0.5804540967423489,1.0673332539777,105.74407196259335,United States,USD,1.90374527545527,0.11481444742034,-7363000000.0,,0.6,0.21,0.32977384,201.3,256.0,29.97247425833418,4.444061665661873,17.240823692436596,138860000000.0,22.54227117088496,21.82001525250612,2096173540000.0,38.66668965279453,8.0435,2.31,-17.74606789552345,22.282177432153627,9.3885,34.66972674460303,2.317751,NASDAQ,244.7221774668802,198.35057448719948,233.89237039876417,186.13487801366395,225.62716153639388,250.59600117416997,213.89538042984077,4.7039355349305705,20.80118465325165,17.975615143825394,-72.0308130638949,-60.59907834101382,9.77347130142958,USD,0.4840693568226,32335000000.0,58.17522233688863,58.9220772923435,16.750619607123188,203501000000.0,57501000000.0,7.251972469363774,17.031323143304906,16.180384033144772,256.0,255.0566296296296,226.2975,244.61450000000002,193.39,183.265,Internet Software/Services,222.73389135647918,245.05084944104917,349807000000.0,alphabet,251.81,13.66901226668088,12.232338899569708,3083407317963.0,19.72,87.60259522889837,26.896826582972157,256.0,256.0,256.0,199.43,162.0,140.53,46.43709218431114,58.009987283272835,0.8,10.293991523632457,-53480000000.0,35.67043837658378,100118000000.0,-18.36711059640996,19.378466488843728,31.84685763829472,28.62092525306812,31.1337934452903,183323.0,9471.0,253.25,32.068826524340565,32.6455898753819,0.0,245.018570984448,205.125,215.36895833333332,217.82791666666665,220.286875,210.45104166666667,207.99208333333334,205.53312499999998,205.125,222.43,231.95000000000002,258.77500000000003,195.605,178.29999999999998,151.47499999999997,207.505,227.19,200.36499999999998,205.125,215.37215,221.70285,231.95000000000002,194.87785,188.54715,178.29999999999998,204.83625,221.85250000000002,231.66125000000002,248.67750000000004,195.0275,178.01125,168.2025,44.06661618112429,0.6200000000000045,0.2434045226130671,255.34,255.4,254.63,254.63,18023617.0,1.259999999999991,0.9099999999999966,0.36056739836753965,0.49994048327579693,253.29,0.1388723564654979,254.1,251.22,252.38,289354.0,37.6254667119236,254.72,9.567943782320265,8.495438271162303,27.131064600308886,46.56328018223235,8.370036043899194,9.063568882269356,1.90374527545527,8.836096393778845,1753300920.0,85.8078806998018,88.24412744776006,1.5122325231337015,1.0060892114370654,14.100918506490723,14.257813552290594,25.2116275442479,34.8285063789329,31.8305755078659,13.885407137066712,1908145.73185034,7.29766376953342,14.059546313799624,13.18845838377124,Technology Services,12.00547730605734,12.018673864671053,5800421550.0,245.3060000000001,188.9692000000001,230.80599999999998,183.13690000000008,221.1606666666665,251.81000000000012,208.70819999999978,95.23389765473087,95.2787780506427,81.24814669197549,85.21000080983504,,common,0.4,11.894868685262132,502053000000.0,5.61221269989524,21.04371097234612,166216000000.0,-5.79234606756621,41668000000.0,46.21376938732543,45.08861729168843,125172000000.0,139137000000.0,349807000000.0,5817000000.0,stock,72.63442918992092,1761652800.0,1.6639529804217457,2.1734101381161954,2.020018388687226,55571161,14155086129.92,254.17666666666662,231.90045015521787,5.969962973748802,256.0,140.53,-2.5700230900512016,55.59220572964388,0.9739661,33.60608444794125,242.29657999059327,Buy,0,-1,1,1,32.65610911764739,103.00130194982619,19.72999999999999,10.887768379641205,43.841383167311406,84.79421262907076,86.48208313098836,90.45083021113255,87.98289941512782
